SECTOR D,Dark Sector,,,,,ANALYSIS,
00h26m36.72s +17d08m55.75s,0.2668,120.4591,Gasious Substrate Schema,6.13,MATCH: [MET2005] 06.652709+17.147139 (GiC),,
00h26m36.29s +17d08m32.19s,0.1943,75.2014,Minkowskian Baseline,5.37,MATCH: [TEK2003]  0-2-12 (GiC),,
00h26m35.57s +17d09m06.31s,0.3901,10.9763,Trefoil Metric Schema,2.82,MATCH: ASP03   74 (GiC),,
00h26m34.50s +17d08m34.08s,0.5572,33.4626,Metric Spacetime Anomaly,5.75,MATCH: NAME SMM J00266+1708 (rG),,
00h26m34.26s +17d08m54.61s,0.268,492.5999,Localized Torsional Inflection,4.08,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m34.48s +17d08m47.94s,0.2788,3.6296,Gasious Substrate Schema,2.73,MATCH: [MET2005] 06.643540+17.145901 (GiC),,
00h26m35.21s +17d09m20.98s,0.3222,71.7483,Helical Metric Schema,5.64,MATCH: [TEK2003] 38-3-180 (GiC),,
00h26m37.36s +17d08m47.88s,0.3213,12.6888,Helical Metric Schema,2.94,MATCH: ASP03   39 (GiC),,
00h26m36.33s +17d09m12.76s,0.2232,128.1375,Gasious Substrate Schema,3.42,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m35.77s +17d09m22.88s,0.2332,73.0051,Gasious Substrate Schema,2.81,MATCH: [TEK2003] 38-3-74 (EmG),,
00h26m34.43s +17d09m24.85s,0.5278,200.0829,Localized Torsional Inflection,2.37,MATCH: [KKF92] B (LeI),,
00h26m36.86s +17d09m27.26s,0.8949,96.151,Localized Torsional Inflection,1.95,MATCH: [TEK2003]  0-3-66 (GiC),,
00h26m35.51s +17d09m20.94s,1.2104,28.702,Metric Spacetime Anomaly,2.93,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m35.83s +17d08m53.47s,1.2279,10.2414,Metric Spacetime Anomaly,4.91,MATCH: [TEK2003]  0-2-29 (GiC),,
00h26m35.81s +17d09m07.72s,0.2383,10.2651,Gasious Substrate Schema,4.49,MATCH: ASP03   74 (GiC),,
00h26m35.17s +17d08m39.58s,0.3057,290.143,Solenoidal Metric Schema (Iron),4.65,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m34.87s +17d09m26.25s,0.3846,194.103,Trefoil Metric Schema,4.1,MATCH: [TEK2003] 38-3-196 (GiC),,
00h26m35.16s +17d08m30.29s,0.9708,7.2626,Baryonic Metric Substrate,3.76,MATCH: [MET2005] 06.646960+17.140800 (GiC),,
00h26m36.54s +17d09m01.92s,0.546,5.5261,Metric Spacetime Anomaly,3.21,MATCH: [APS2019] 52 (G),,
00h26m33.79s +17d09m21.07s,1.5021,18.2941,Metric Spacetime Anomaly,3.03,MATCH: [TEK2003]  0-3-15 (GiC),,
00h26m34.12s +17d08m39.33s,0.5193,170.9506,Metric Spacetime Anomaly,4.24,MATCH: [APS2019] 19 (G),,
00h26m34.67s +17d09m18.46s,0.2451,14.7753,Gasious Substrate Schema,2.56,MATCH: [TEK2003] 38-3-180 (GiC),,
00h26m33.38s +17d08m47.49s,0.4158,148.8551,Trefoil Metric Schema,5.11,MATCH: 2MASS J00263301+1708492 (*),,
00h26m34.31s +17d08m52.44s,1.019,83.325,Baryonic Metric Substrate,4.02,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m35.46s +17d09m08.43s,0.8969,23.0632,Baryonic Metric Substrate,0.92,MATCH: ASP03   74 (GiC),,
00h26m34.00s +17d08m54.07s,0.2995,85.9431,Solenoidal Metric Schema (Iron),1.92,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m35.92s +17d09m17.40s,0.2691,141.8825,Gasious Substrate Schema,4.21,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m36.21s +17d09m16.05s,0.232,73.0616,Gasious Substrate Schema,4.08,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m34.92s +17d08m46.45s,0.2155,17.0492,Minkowskian Baseline,1.61,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m33.98s +17d08m30.53s,0.8736,115.2502,Baryonic Metric Substrate,3.17,MATCH: [TEK2003] 38-3-168 (GiC),,
00h26m33.51s +17d08m59.58s,0.2998,222.452,Localized Torsional Inflection,5.47,MATCH: [SPP2015] 265 C (AGN),,
00h26m34.85s +17d09m10.82s,0.5491,248.0838,Metric Spacetime Anomaly,3.63,MATCH: [TEK2003] 38-3-184 (GiC),,
00h26m34.41s +17d08m52.80s,0.1936,11.7312,Minkowskian Baseline,5.48,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m36.44s +17d09m22.57s,0.2892,22.3534,Solenoidal Metric Schema (Iron),4,MATCH: [TEK2003]  0-3-60 (GiC),,
00h26m35.52s +17d08m30.53s,0.1905,118.2013,Minkowskian Baseline,2.59,MATCH: [TEK2003]  0-2-55 (GiC),,
00h26m34.63s +17d09m09.17s,0.5606,145.5247,Metric Spacetime Anomaly,1.45,MATCH: [TEK2003] 38-3-184 (GiC),,
00h26m37.35s +17d08m50.84s,0.3164,144.6954,Solenoidal Metric Schema (Iron),3.83,MATCH: [APS2019] 35 (G),,
00h26m35.29s +17d09m39.62s,0.7213,202.0448,Localized Torsional Inflection,1.82,MATCH: [TEK2003]  0-3-119 (GiC),,
00h26m34.49s +17d09m17.94s,0.5259,80.8813,Metric Spacetime Anomaly,4.48,MATCH: [TEK2003] 38-3-215 (EmG),,
00h26m34.94s +17d08m50.23s,0.2605,7.5612,Gasious Substrate Schema,4.57,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m34.40s +17d09m17.87s,0.4712,24.1726,Metric Spacetime Anomaly,3.72,MATCH: [TEK2003] 38-3-215 (EmG),,
00h26m36.39s +17d09m05.44s,0.2139,66.1418,Minkowskian Baseline,1.97,MATCH: [APS2019] 52 (G),,
00h26m33.79s +17d09m35.05s,0.1844,258.7837,Minkowskian Baseline,4.49,MATCH: [MET2005] 06.640250+17.158600 (GiC),,
00h26m34.82s +17d09m33.71s,0.389,87.9317,Trefoil Metric Schema,3.44,MATCH: [TEK2003] 38-3-196 (GiC),,
00h26m33.36s +17d09m11.48s,0.2109,190.8868,Minkowskian Baseline,0.75,MATCH: [APS2019] 60 (G),,
00h26m35.91s +17d09m16.38s,0.2476,82.9133,Gasious Substrate Schema,3.93,MATCH: [MET2005] 06.648710+17.153900 (GiC),,
00h26m35.92s +17d08m47.64s,0.2699,2.0955,Gasious Substrate Schema,4.59,MATCH: [TEK2003]  0-2-29 (GiC),,
00h26m34.66s +17d08m39.50s,0.3126,21.6711,Solenoidal Metric Schema (Iron),6.48,MATCH: [MET2005] 06.643540+17.145901 (GiC),,
00h26m34.25s +17d09m16.10s,1.2388,86.6723,Metric Spacetime Anomaly,1.7,MATCH: [TEK2003] 38-3-215 (EmG),,
00h26m35.04s +17d09m30.63s,0.4936,24.3426,Metric Spacetime Anomaly,0.65,MATCH: [APS2019] 103 (G),,
00h26m33.53s +17d09m12.01s,0.3615,1.4898,Trefoil Metric Schema,2.37,MATCH: [APS2019] 60 (G),,
00h26m35.47s +17d08m34.18s,0.2218,239.6852,Gasious Substrate Schema,2.21,MATCH: [TEK2003]  0-2-55 (GiC),,
00h26m34.23s +17d08m30.07s,0.1788,38.7753,Minkowskian Baseline,0.45,MATCH: [TEK2003] 38-3-168 (GiC),,
00h26m33.13s +17d08m43.60s,0.5364,121.4066,Metric Spacetime Anomaly,1.95,MATCH: [MET2005] 06.637540+17.145700 (EmG),,
00h26m37.33s +17d08m53.13s,0.2067,7.6167,Minkowskian Baseline,2.8,MATCH: [APS2019] 41 (G),,
00h26m35.31s +17d08m50.49s,0.2066,129.3771,Minkowskian Baseline,8.42,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m36.50s +17d09m05.76s,0.2189,227.137,Minkowskian Baseline,3.09,MATCH: [APS2019] 52 (G),,
00h26m33.40s +17d09m09.04s,0.2034,98.2361,Minkowskian Baseline,1.81,MATCH: [APS2019] 60 (G),,
00h26m34.33s +17d08m53.35s,0.6139,62.4684,Metric Spacetime Anomaly,4.45,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m36.22s +17d09m18.97s,1.673,267.5774,Spacetime Curvature Limit (Black Hole),5.33,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m34.82s +17d08m39.72s,0.2001,160.129,Minkowskian Baseline,6.33,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m37.17s +17d09m10.68s,0.7769,152.8234,Metric Spacetime Anomaly,3.57,MATCH: [MET2005] 06.654000+17.153500 (GiC),,
00h26m32.94s +17d08m55.41s,0.4578,126.6155,Metric Spacetime Anomaly,3.84,MATCH: [TEK2003]  0-2-123 (GiC),,
00h26m33.89s +17d09m09.48s,0.2709,192.0414,Localized Torsional Inflection,1.75,MATCH: [TEK2003]  0-2-154 (GiC),,
00h26m33.83s +17d09m00.53s,0.2778,176.6105,Gasious Substrate Schema,3.93,MATCH: [SPP2015] 265 C (AGN),,
00h26m33.76s +17d08m49.26s,0.2788,233.8966,Localized Torsional Inflection,4.86,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m34.66s +17d08m52.82s,0.6217,2.1749,Metric Spacetime Anomaly,7.11,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m36.58s +17d08m58.41s,0.3833,18.3156,Trefoil Metric Schema,6.13,MATCH: [APS2019] 52 (G),,
00h26m35.67s +17d08m58.23s,0.2284,14.3153,Gasious Substrate Schema,1.58,MATCH: [TEK2003]  0-2-72 (GiC),,
00h26m34.49s +17d08m56.81s,0.5806,156.3054,Metric Spacetime Anomaly,5.82,MATCH: [TEK2003] 38-3-185 (GiC),,
00h26m35.01s +17d08m59.24s,0.5417,493.1779,Metric Spacetime Anomaly,4.43,MATCH: [TEK2003] 38-3-185 (GiC),,
00h26m35.70s +17d09m28.07s,0.8006,30.1961,Baryonic Metric Substrate,2.95,MATCH: [TEK2003] 38-3-80 (GiC),,
00h26m36.47s +17d09m19.51s,0.2626,19.376,Gasious Substrate Schema,4.21,MATCH: [TEK2003]  0-3-41 (GiC),,
00h26m35.82s +17d09m18.00s,0.2282,66.5974,Gasious Substrate Schema,2.66,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m35.06s +17d08m50.16s,0.2166,333.8034,Minkowskian Baseline,5.45,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m33.94s +17d09m11.05s,0.2748,55.8808,Gasious Substrate Schema,1.88,MATCH: [TEK2003]  0-2-154 (GiC),,
00h26m33.16s +17d09m29.28s,0.6197,2.9952,Metric Spacetime Anomaly,4.19,MATCH: [TEK2003]  0-3-61 (GiC),,
00h26m35.87s +17d09m16.95s,0.2459,9.7217,Gasious Substrate Schema,3.72,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m34.46s +17d08m54.64s,0.324,96.3041,Helical Metric Schema,6.63,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m33.82s +17d09m12.83s,0.3699,359.6455,Localized Torsional Inflection,2.04,MATCH: [TEK2003]  0-2-154 (GiC),,
00h26m36.08s +17d09m18.50s,0.6809,159.3213,Metric Spacetime Anomaly,6.31,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m35.05s +17d09m34.72s,0.2424,30.6713,Gasious Substrate Schema,3.13,MATCH: [KKF92] A (LeI),,
00h26m36.86s +17d09m30.85s,0.26,149.4644,Gasious Substrate Schema,2.76,MATCH: [TEK2003]  0-3-66 (GiC),,
00h26m34.03s +17d09m15.71s,0.3479,16.9826,Helical Metric Schema,1.89,MATCH: [KKF92] C (LeI),,
00h26m37.24s +17d08m46.63s,0.2878,28.1385,Solenoidal Metric Schema (Iron),3.53,MATCH: [APS2019] 35 (G),,
00h26m36.97s +17d08m50.85s,0.2871,15.0024,Solenoidal Metric Schema (Iron),2.28,MATCH: [APS2019] 35 (G),,
00h26m35.87s +17d08m49.12s,0.2768,22.6517,Gasious Substrate Schema,4.22,MATCH: [TEK2003]  0-2-29 (GiC),,
00h26m33.86s +17d08m45.10s,0.2371,13.4026,Gasious Substrate Schema,7.51,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m33.29s +17d09m27.66s,0.1779,262.173,Minkowskian Baseline,4.61,MATCH: [MKS2006] TFR  5 (AGN),,
00h26m35.62s +17d08m50.37s,0.2651,5.6663,Gasious Substrate Schema,7.35,MATCH: [TEK2003]  0-2-29 (GiC),,
00h26m35.28s +17d08m26.22s,0.2386,140.0017,Gasious Substrate Schema,0.68,MATCH: [MET2005] 06.646960+17.140800 (GiC),,
00h26m36.24s +17d09m36.65s,0.2129,10.5971,Minkowskian Baseline,3.91,MATCH: [MET2005] 06.649870+17.160299 (GiC),,
00h26m33.00s +17d09m08.80s,0.1588,79.3085,Minkowskian Baseline,5.9,MATCH: [APS2019] 60 (G),,
00h26m35.19s +17d09m10.92s,0.3337,30.8328,Helical Metric Schema,4.36,MATCH: [TEK2003]  0-3-29 (GiC),,
00h26m37.05s +17d08m54.49s,0.3182,63.3815,Solenoidal Metric Schema (Iron),2.64,MATCH: [TEK2003]  0-2-9 (GiC),,
00h26m33.51s +17d09m20.15s,0.2891,76.2095,Solenoidal Metric Schema (Iron),1.11,MATCH: [TEK2003]  0-3-15 (GiC),,
00h26m36.69s +17d08m52.13s,0.2648,24.4385,Gasious Substrate Schema,2.5,MATCH: [MET2005] 06.652709+17.147139 (GiC),,
00h26m37.45s +17d09m13.50s,1.9855,42.4545,Metric Spacetime Anomaly,4.68,MATCH: [TEK2003]  0-3-3 (GiC),,
00h26m37.43s +17d09m05.64s,0.2922,24.1851,Solenoidal Metric Schema (Iron),3.43,MATCH: [TEK2003]  0-3-3 (GiC),,
00h26m35.36s +17d09m02.07s,0.6513,71.8038,Metric Spacetime Anomaly,1.16,MATCH: [APS2019] 45 (GiC),,
00h26m34.64s +17d08m25.08s,0.2818,135.2455,Solenoidal Metric Schema (Iron),5.94,MATCH: [APS2019] 14 (G),,
00h26m32.57s +17d08m47.10s,0.3086,263.4181,Solenoidal Metric Schema (Iron),6.81,MATCH: [MET2005] 06.637540+17.145700 (EmG),,
00h26m36.25s +17d09m11.22s,0.2301,5.8526,Gasious Substrate Schema,5.34,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m36.69s +17d09m02.24s,0.3279,53.6781,Helical Metric Schema,5.08,MATCH: [APS2019] 52 (G),,
00h26m35.46s +17d08m56.14s,0.2679,54.124,Gasious Substrate Schema,3.42,MATCH: [APS2019] 43 (G),,
00h26m34.50s +17d08m28.88s,0.2962,16.5435,Solenoidal Metric Schema (Iron),4.5,MATCH: [TEK2003] 38-3-168 (GiC),,
00h26m33.96s +17d09m06.72s,0.1753,12.3492,Minkowskian Baseline,1.46,MATCH: [TEK2003] 38-3-73 (GiC),,
00h26m34.64s +17d09m21.94s,0.5225,217.7385,Metric Spacetime Anomaly,4.32,MATCH: [TEK2003] 38-3-180 (GiC),,
00h26m34.26s +17d08m59.69s,0.3487,113.3937,Localized Torsional Inflection,6.89,MATCH: [SPP2015] 265 C (AGN),,
00h26m34.40s +17d08m33.72s,0.6988,27.1632,Metric Spacetime Anomaly,4.3,MATCH: NAME SMM J00266+1708 (rG),,
00h26m35.16s +17d09m24.76s,0.2025,19.6532,Minkowskian Baseline,3.64,MATCH: [APS2019] 91 (EmG),,
00h26m35.79s +17d08m34.69s,0.4938,272.4388,Metric Spacetime Anomaly,4.73,MATCH: ASP03   70 (GiC),,
00h26m34.33s +17d08m33.83s,0.3545,168.2936,Helical Metric Schema,3.3,MATCH: NAME SMM J00266+1708 (rG),,
00h26m37.05s +17d09m20.87s,0.2017,64.3721,Minkowskian Baseline,4.65,MATCH: [APS2019] 96 (G),,
00h26m34.18s +17d09m24.28s,0.3917,41.8705,Trefoil Metric Schema,2.15,MATCH: [TEK2003] 38-3-94 (EmG),,
00h26m33.89s +17d09m17.79s,0.3054,207.5322,Solenoidal Metric Schema (Iron),1.8,MATCH: [KKF92] C (LeI),,
00h26m33.24s +17d09m21.45s,0.2469,106.4192,Gasious Substrate Schema,4.81,MATCH: [MKS2006] TFR  5 (AGN),,
00h26m36.06s +17d09m18.65s,0.2385,69.2929,Gasious Substrate Schema,6.02,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m36.15s +17d08m57.38s,0.1726,35.7257,Minkowskian Baseline,5.18,MATCH: [MET2005] 06.651330+17.148001 (GiC),,
00h26m32.39s +17d09m14.72s,0.3116,1.4312,Solenoidal Metric Schema (Iron),2.63,MATCH: [APS2019] 69 (G),,
00h26m33.65s +17d09m02.86s,0.2413,165.3498,Gasious Substrate Schema,6.77,MATCH: [SPP2015] 265 C (AGN),,
00h26m36.20s +17d08m57.34s,0.211,707.3897,Minkowskian Baseline,4.85,MATCH: [MET2005] 06.651330+17.148001 (GiC),,
00h26m35.14s +17d09m09.21s,0.3414,204.2829,Helical Metric Schema,5.31,MATCH: ASP03   74 (GiC),,
00h26m34.74s +17d09m25.88s,0.5793,29.201,Metric Spacetime Anomaly,3.62,MATCH: [KKF92] B (LeI),,
00h26m35.89s +17d09m08.38s,0.4292,84.5219,Trefoil Metric Schema,5.48,MATCH: ASP03   74 (GiC),,
00h26m34.65s +17d08m38.05s,0.264,36.3913,Gasious Substrate Schema,7.74,MATCH: [MET2005] 06.643540+17.145901 (GiC),,
00h26m34.68s +17d09m40.73s,0.2675,55.2576,Gasious Substrate Schema,1.03,MATCH: [APS2019] 108 (G),,
00h26m35.80s +17d09m11.55s,0.7313,29.0904,Metric Spacetime Anomaly,2.95,MATCH: [MET2005] 06.648710+17.153900 (GiC),,
00h26m33.03s +17d08m47.41s,0.2927,11.7673,Solenoidal Metric Schema (Iron),1.43,MATCH: 2MASS J00263301+1708492 (*),,
00h26m33.00s +17d09m17.71s,0.4759,139.216,Localized Torsional Inflection,3.58,MATCH: ASP03  158 (GiC),,
00h26m35.79s +17d09m12.99s,0.2492,19.5702,Gasious Substrate Schema,1.78,MATCH: [MET2005] 06.648710+17.153900 (GiC),,
00h26m36.32s +17d09m22.92s,0.2757,39.5015,Gasious Substrate Schema,4.42,MATCH: [TEK2003]  0-3-60 (GiC),,
00h26m35.16s +17d08m39.06s,0.1756,4.0081,Minkowskian Baseline,4.45,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m35.19s +17d09m02.44s,0.7381,88.7575,Metric Spacetime Anomaly,3.62,MATCH: [APS2019] 45 (GiC),,
00h26m36.13s +17d09m17.22s,1.0923,52.1251,Baryonic Metric Substrate,5.51,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m34.52s +17d09m31.56s,0.182,104.4893,Minkowskian Baseline,1.31,MATCH: [MET2005] 06.643960+17.159100 (EmG),,
00h26m34.44s +17d09m13.09s,0.2558,45.7179,Gasious Substrate Schema,2.57,MATCH: [TEK2003] 38-3-215 (EmG),,
00h26m32.53s +17d09m11.27s,0.1848,289.1763,Minkowskian Baseline,4.6,MATCH: [TEK2003] 38-3-68 (GiC),,
00h26m34.46s +17d09m27.92s,0.6185,22.0277,Metric Spacetime Anomaly,1.08,MATCH: [KKF92] B (LeI),,
00h26m35.21s +17d08m44.90s,0.2357,41.9596,Gasious Substrate Schema,5.83,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m35.09s +17d09m22.39s,0.5161,34.2022,Metric Spacetime Anomaly,5.01,MATCH: [TEK2003] 38-3-180 (GiC),,
00h26m36.46s +17d08m43.08s,0.2965,47.7869,Solenoidal Metric Schema (Iron),2.93,MATCH: [TEK2003]  0-2-38 (GiC),,
00h26m35.86s +17d09m25.32s,0.3215,62.3958,Helical Metric Schema,1.3,MATCH: [TEK2003] 38-3-74 (EmG),,
00h26m35.33s +17d08m36.96s,0.98,50.2015,Baryonic Metric Substrate,1.33,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m34.87s +17d08m52.53s,0.2397,78.6492,Localized Torsional Inflection,6.54,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m35.60s +17d08m56.19s,0.3228,9.3606,Helical Metric Schema,3.11,MATCH: [APS2019] 43 (G),,
00h26m35.22s +17d08m41.16s,0.5266,318.5686,Metric Spacetime Anomaly,5.38,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m34.39s +17d08m40.53s,0.1875,401.3031,Minkowskian Baseline,4.79,MATCH: [MET2005] 06.643540+17.145901 (GiC),,
00h26m35.18s +17d08m39.62s,0.3659,223.5135,Trefoil Metric Schema,4.57,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m33.25s +17d08m40.34s,0.2932,102.9528,Solenoidal Metric Schema (Iron),2.84,MATCH: [TEK2003] 38-3-183 (GiC),,
00h26m33.11s +17d08m40.73s,0.3203,20.8098,Helical Metric Schema,4.05,MATCH: [MET2005] 06.637540+17.145700 (EmG),,
00h26m35.82s +17d09m04.35s,0.1884,7.508,Minkowskian Baseline,5.21,MATCH: [TEK2003]  0-2-72 (GiC),,
00h26m35.45s +17d09m08.11s,0.3527,148.6055,Helical Metric Schema,1.24,MATCH: ASP03   74 (GiC),,
00h26m32.37s +17d09m20.36s,0.5113,387.6871,Localized Torsional Inflection,3.91,MATCH: [APS2019] 88 (EmG),,
00h26m35.52s +17d09m15.85s,0.1672,112.6231,Minkowskian Baseline,3.04,MATCH: [MET2005] 06.648710+17.153900 (GiC),,
00h26m34.67s +17d09m25.13s,0.2457,148.56,Gasious Substrate Schema,3.07,MATCH: [KKF92] B (LeI),,
00h26m33.62s +17d09m21.70s,0.2515,115.0799,Gasious Substrate Schema,1.55,MATCH: [TEK2003]  0-3-15 (GiC),,
00h26m32.37s +17d09m00.68s,0.6422,30.7402,Metric Spacetime Anomaly,5.54,MATCH: [TEK2003] 38-3-142 (GiC),,
00h26m35.31s +17d08m51.88s,0.2731,61.2233,Gasious Substrate Schema,8.19,MATCH: [APS2019] 43 (G),,
00h26m35.21s +17d08m33.48s,0.2437,16.8824,Gasious Substrate Schema,2.81,MATCH: [TEK2003]  0-2-55 (GiC),,
00h26m34.93s +17d08m38.03s,0.241,17.2013,Gasious Substrate Schema,7.15,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m33.88s +17d09m22.94s,0.6895,97.9189,Localized Torsional Inflection,4.29,MATCH: [TEK2003] 38-3-94 (EmG),,
00h26m35.97s +17d09m32.36s,0.3724,23.8666,Trefoil Metric Schema,0.29,MATCH: [TEK2003]  0-3-138 (GiC),,
00h26m32.48s +17d08m58.03s,0.2596,143.8887,Gasious Substrate Schema,3.4,MATCH: [TEK2003]  0-2-123 (GiC),,
00h26m36.65s +17d09m18.62s,1.9475,227.5574,Spacetime Curvature Limit (Black Hole),1.66,MATCH: [TEK2003]  0-3-41 (GiC),,
00h26m35.36s +17d08m34.92s,0.4926,389.7401,Metric Spacetime Anomaly,1.88,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m32.62s +17d08m51.96s,2.1301,14.1206,Metric Spacetime Anomaly,5.69,MATCH: [TEK2003]  0-2-123 (GiC),,
00h26m35.29s +17d09m15.89s,0.3127,96.8276,Solenoidal Metric Schema (Iron),4.62,MATCH: [TEK2003]  0-3-29 (GiC),,
00h26m32.91s +17d08m55.88s,0.2578,51.2399,Gasious Substrate Schema,3.23,MATCH: [TEK2003]  0-2-123 (GiC),,
00h26m36.82s +17d08m49.14s,0.271,5.5852,Gasious Substrate Schema,2.5,MATCH: [MET2005] 06.652709+17.147139 (GiC),,
00h26m35.73s +17d09m18.21s,0.2121,107.4287,Minkowskian Baseline,1.37,MATCH: [TEK2003] 38-3-77 (GiC),,
00h26m36.28s +17d08m55.98s,0.3711,67.9445,Trefoil Metric Schema,3.23,MATCH: [MET2005] 06.651330+17.148001 (GiC),,
00h26m33.82s +17d08m49.33s,0.2722,117.7019,Gasious Substrate Schema,4.16,MATCH: [TEK2003] 38-3-205 (GiC),,
00h26m34.36s +17d08m59.77s,0.469,140.5182,Localized Torsional Inflection,5.69,MATCH: [TEK2003] 38-3-185 (GiC),,
00h26m36.98s +17d09m02.83s,0.4142,37.4981,Trefoil Metric Schema,8.1,MATCH: [TEK2003]  0-2-9 (GiC),,
00h26m35.30s +17d08m40.43s,0.4008,76.4888,Trefoil Metric Schema,4.19,MATCH: [MET2005] 06.647580+17.143499 (GiC),,
00h26m34.37s +17d09m17.78s,0.174,142.7939,Minkowskian Baseline,3.47,MATCH: [TEK2003] 38-3-215 (EmG),,
00h26m35.66s +17d08m44.01s,0.6916,28.7377,Metric Spacetime Anomaly,3.55,MATCH: [MET2005] 06.649000+17.144501 (AGN),,
00h26m33.84s +17d09m01.98s,0.2708,8.4192,Gasious Substrate Schema,5.38,MATCH: [SPP2015] 265 C (AGN),,
00h26m36.57s +17d09m25.80s,0.4088,13.6659,Trefoil Metric Schema,1.14,MATCH: [TEK2003]  0-3-60 (GiC),,
00h26m35.66s +17d08m33.62s,0.5917,142.3111,Metric Spacetime Anomaly,3.59,MATCH: ASP03   70 (GiC),,
00h26m35.93s +17d08m45.87s,0.4559,137.187,Localized Torsional Inflection,5.24,MATCH: [APS2019] 25 (G),,
00h26m33.84s +17d08m26.54s,0.1934,24.7297,Minkowskian Baseline,2.18,MATCH: [TEK2003] 38-3-179 (GiC),,
00h26m35.20s +17d09m08.15s,0.6766,176.3488,Metric Spacetime Anomaly,4.52,MATCH: ASP03   74 (GiC),,
00h26m36.35s +17d09m16.29s,0.2612,432.3336,Gasious Substrate Schema,2.24,MATCH: [TEK2003]  0-3-40 (GiC),,
00h26m34.71s +17d09m41.30s,0.319,21.2788,Solenoidal Metric Schema (Iron),1.13,MATCH: [APS2019] 108 (G),,
00h26m37.11s +17d09m16.32s,0.2221,253.8034,Localized Torsional Inflection,1.48,MATCH: [TEK2003]  0-3-26 (GiC),,
00h26m33.48s +17d09m06.95s,0.1993,95.859,Minkowskian Baseline,4.11,MATCH: [APS2019] 60 (G),,
00h26m33.83s +17d08m28.87s,0.2832,0.7283,Solenoidal Metric Schema (Iron),3.02,MATCH: [TEK2003] 38-3-179 (GiC),,
00h26m35.66s +17d08m41.88s,0.423,158.2979,Trefoil Metric Schema,1.63,MATCH: [MET2005] 06.649000+17.144501 (AGN),,
00h26m35.78s +17d08m28.78s,0.3427,0.4674,Helical Metric Schema,1.66,MATCH: ASP03   70 (GiC),,
00h26m35.51s +17d08m52.82s,0.2769,27.2469,Gasious Substrate Schema,6.47,MATCH: [APS2019] 43 (G),,
00h26m37.35s +17d09m05.22s,0.777,45.9754,Metric Spacetime Anomaly,4.3,MATCH: [TEK2003]  0-3-3 (GiC),,
00h26m34.41s +17d09m28.11s,0.31,135.1825,Solenoidal Metric Schema (Iron),1.7,MATCH: [KKF92] B (LeI),,
00h26m34.62s +17d08m28.68s,0.3188,43.6003,Solenoidal Metric Schema (Iron),6.21,MATCH: [TEK2003] 38-3-168 (GiC),,
00h26m33.98s +17d08m25.64s,0.2149,180.1139,Minkowskian Baseline,1.27,MATCH: [TEK2003] 38-3-179 (GiC),,
00h26m35.19s +17d08m52.50s,0.4027,17.001,Trefoil Metric Schema,8.44,MATCH: [TEK2003]  0-2-90 (GiC),,
00h26m34.03s +17d09m36.82s,0.3036,19.3227,Solenoidal Metric Schema (Iron),7.9,MATCH: [MET2005] 06.640250+17.158600 (GiC),,
00h26m37.51s +17d09m03.36s,0.3305,107.3771,Helical Metric Schema,2.62,MATCH: ASP03   34 (GiC),,
00h26m33.88s +17d08m39.33s,0.2619,8.6682,Gasious Substrate Schema,5.28,MATCH: [APS2019] 19 (G),,
00h26m34.18s +17d09m38.19s,0.3304,12.3928,Helical Metric Schema,6.69,MATCH: [APS2019] 118 (G),,
00h26m32.81s +17d09m02.77s,0.2577,23.3756,Gasious Substrate Schema,1.56,MATCH: [TEK2003]  0-2-133 (GiC),,
