SECTOR E,Null Control,,,,,ANALYSIS,
20h54m01.53s -29d59m33.65s,0.2119,5.758,Minkowskian Baseline,73.25,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.50s -29d59m22.82s,0.4127,64.4059,Trefoil Metric Schema,73.67,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.56s -29d59m52.92s,0.3919,0.6978,Trefoil Metric Schema,50.86,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.28s -30d00m24.87s,0.2711,72.5047,Gasious Substrate Schema,21.99,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.90s -30d00m27.51s,0.2335,106.4153,Gasious Substrate Schema,17.08,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.26s -30d00m05.99s,0.2606,302.8345,Gasious Substrate Schema,20.51,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.06s -29d59m50.24s,0.369,18.6019,Trefoil Metric Schema,48.09,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.92s -30d00m22.75s,0.2739,164.5894,Gasious Substrate Schema,5.42,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.85s -29d59m59.43s,0.3886,92.2706,Localized Torsional Inflection,39.63,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.38s -30d00m38.33s,0.1751,80.4746,Minkowskian Baseline,26.3,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.19s -29d59m59.67s,0.2495,20.4981,Gasious Substrate Schema,42.86,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.04s -30d00m08.76s,0.3604,30.1139,Trefoil Metric Schema,18.71,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.33s -29d59m35.11s,0.3944,42.2558,Trefoil Metric Schema,62.15,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.31s -30d00m27.68s,0.3086,13.426,Solenoidal Metric Schema (Iron),9.5,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.98s -29d59m32.15s,0.4412,25.9067,Trefoil Metric Schema,78.47,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.96s -29d59m38.41s,0.2944,156.665,Solenoidal Metric Schema (Iron),56.73,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.10s -29d59m48.73s,0.4569,68.1561,Metric Spacetime Anomaly,49.56,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.00s -30d00m24.60s,0.2475,15.2235,Gasious Substrate Schema,57.31,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.61s -29d59m56.89s,0.2157,29.3456,Minkowskian Baseline,59.82,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.54s -30d00m15.82s,0.2852,27.5628,Solenoidal Metric Schema (Iron),52.32,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.46s -29d59m52.09s,0.4489,40.421,Trefoil Metric Schema,35.79,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.38s -30d00m00.28s,0.4192,78.4048,Trefoil Metric Schema,44.48,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.99s -29d59m45.89s,0.2853,78.3327,Solenoidal Metric Schema (Iron),64.1,MATCH: WISE J205407.31-300016.6 (G),,
20h54m00.37s -29d59m52.17s,0.2754,150.8306,Localized Torsional Inflection,49.52,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.63s -29d59m59.51s,0.3842,26.7735,Trefoil Metric Schema,63.25,MATCH: WISE J205407.31-300016.6 (G),,
20h53m58.63s -30d00m35.10s,0.2703,18.3511,Gasious Substrate Schema,16.26,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.99s -30d00m12.78s,0.4613,28.801,Metric Spacetime Anomaly,33.89,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.50s -30d00m35.44s,0.3118,10.9799,Solenoidal Metric Schema (Iron),38.95,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.58s -30d00m23.31s,0.2717,58.5553,Gasious Substrate Schema,51.91,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.23s -30d00m20.30s,0.1909,101.7916,Minkowskian Baseline,34.78,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.14s -29d59m46.49s,0.2076,68.2196,Minkowskian Baseline,39.99,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.56s -30d00m20.51s,0.277,26.6843,Gasious Substrate Schema,38.98,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.33s -30d00m04.20s,0.5932,68.6318,Metric Spacetime Anomaly,23.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.10s -29d59m38.95s,0.4232,226.8585,Trefoil Metric Schema,57.29,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.86s -29d59m53.37s,0.409,322.2457,Localized Torsional Inflection,32.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.27s -30d00m27.38s,0.2379,42.2666,Gasious Substrate Schema,21.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.66s -30d00m15.95s,0.5985,127.0421,Metric Spacetime Anomaly,53.83,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.56s -30d00m24.59s,0.2178,66.0667,Minkowskian Baseline,25.64,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.51s -30d00m20.89s,0.4662,136.4513,Metric Spacetime Anomaly,38.28,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.03s -30d00m33.94s,0.2988,57.5001,Solenoidal Metric Schema (Iron),20.31,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.68s -30d00m24.93s,0.2036,20.9599,Minkowskian Baseline,27.18,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.62s -29d59m35.11s,0.5045,77.5927,Localized Torsional Inflection,73.05,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.00s -30d00m20.95s,0.491,2.7494,Metric Spacetime Anomaly,44.59,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.98s -30d00m02.17s,0.2587,102.5175,Gasious Substrate Schema,50.1,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m03.15s -29d59m56.24s,0.4826,67.9479,Metric Spacetime Anomaly,57.86,MATCH: WISE J205407.31-300016.6 (G),,
20h53m58.18s -30d00m08.44s,0.1873,564.164,Minkowskian Baseline,19.21,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.91s -29d59m27.55s,0.7102,1.9988,Metric Spacetime Anomaly,65.81,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.44s -29d59m31.15s,0.3188,128.6999,Solenoidal Metric Schema (Iron),66.22,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.88s -29d59m58.73s,0.2987,240.0061,Solenoidal Metric Schema (Iron),32.05,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.91s -29d59m33.56s,0.2434,112.157,Gasious Substrate Schema,60.53,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.09s -30d00m17.06s,0.2695,66.3074,Gasious Substrate Schema,11.1,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.54s -30d00m16.53s,0.2039,157.5917,Minkowskian Baseline,9.54,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.48s -30d00m03.83s,0.8167,263.7455,Localized Torsional Inflection,22.27,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.33s -30d00m11.61s,0.2773,27.471,Gasious Substrate Schema,14.83,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.01s -30d00m01.19s,0.5821,129.7081,Metric Spacetime Anomaly,30.96,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.62s -30d00m19.90s,0.7368,21.3443,Metric Spacetime Anomaly,39.84,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.31s -30d00m05.95s,0.2191,201.2439,Minkowskian Baseline,52.34,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.34s -29d59m48.34s,0.2134,97.7791,Minkowskian Baseline,44.04,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.99s -29d59m46.21s,0.3029,59.1013,Solenoidal Metric Schema (Iron),59.49,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.04s -30d00m01.85s,0.6979,96.5851,Metric Spacetime Anomaly,25.23,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.74s -30d00m04.07s,0.3746,47.4635,Trefoil Metric Schema,22.07,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.28s -30d00m00.18s,0.2289,61.1528,Gasious Substrate Schema,33.93,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.10s -29d59m55.52s,0.2994,60.972,Solenoidal Metric Schema (Iron),54.88,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.49s -30d00m23.49s,0.5356,160.4264,Metric Spacetime Anomaly,24.82,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.23s -30d00m19.19s,0.2669,91.5012,Gasious Substrate Schema,22.39,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.10s -29d59m46.90s,0.2218,290.4787,Localized Torsional Inflection,43.79,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.75s -30d00m06.62s,0.1925,324.0673,Minkowskian Baseline,19.54,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.68s -30d00m25.65s,0.2247,31.3017,Gasious Substrate Schema,40.15,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.06s -29d59m56.99s,0.357,61.7111,Helical Metric Schema,29.7,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.99s -29d59m48.41s,0.2758,142.6408,Gasious Substrate Schema,38,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.89s -29d59m30.70s,0.9714,6.7817,Baryonic Metric Substrate,62.9,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.16s -29d59m53.93s,0.8522,451.1105,Localized Torsional Inflection,56.42,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.14s -29d59m51.98s,0.1893,264.2952,Minkowskian Baseline,68.23,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.81s -29d59m53.40s,0.6522,251.9769,Metric Spacetime Anomaly,53.07,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.13s -29d59m37.48s,0.4059,125.2126,Trefoil Metric Schema,49.08,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.82s -30d00m31.01s,0.3439,8.3151,Helical Metric Schema,16.73,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.21s -29d59m43.14s,0.3585,35.3757,Helical Metric Schema,43.66,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.67s -30d00m18.28s,0.2682,175.8642,Gasious Substrate Schema,28.12,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.51s -29d59m28.23s,0.4345,137.2514,Trefoil Metric Schema,62.97,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.66s -30d00m16.20s,0.5547,82.1931,Metric Spacetime Anomaly,17.04,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.32s -29d59m58.65s,0.5383,288.9388,Localized Torsional Inflection,67.28,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.10s -29d59m46.85s,0.2956,44.6475,Solenoidal Metric Schema (Iron),50.99,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.75s -29d59m52.10s,0.1926,6.3916,Minkowskian Baseline,53.27,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.97s -29d59m35.94s,0.1607,129.4821,Minkowskian Baseline,66.63,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.12s -29d59m51.15s,0.5922,254.6862,Localized Torsional Inflection,40.17,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.95s -30d00m08.81s,0.3237,98.0601,Helical Metric Schema,59.21,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.40s -30d00m12.26s,0.3128,30.8964,Solenoidal Metric Schema (Iron),63.99,MATCH: WISE J205407.31-300016.6 (G),,
20h53m59.80s -29d59m38.04s,0.489,129.2557,Metric Spacetime Anomaly,55.94,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.40s -29d59m38.87s,0.2081,130.4531,Minkowskian Baseline,52.72,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.23s -29d59m38.10s,0.3796,198.3572,Trefoil Metric Schema,67.35,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.25s -30d00m13.10s,1.0786,6.1858,Baryonic Metric Substrate,61.91,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.30s -29d59m32.83s,0.2635,177.1178,Gasious Substrate Schema,57.67,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.10s -29d59m47.52s,0.3963,35.2914,Trefoil Metric Schema,43.24,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.09s -29d59m27.65s,0.5044,126.0867,Localized Torsional Inflection,74.02,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.69s -30d00m14.03s,0.172,310.3427,Minkowskian Baseline,42.03,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.48s -30d00m10.49s,0.2359,181.7525,Gasious Substrate Schema,52.88,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.78s -29d59m41.06s,1.1228,121.2015,Baryonic Metric Substrate,53.23,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.74s -29d59m46.24s,0.3542,103.758,Helical Metric Schema,57.09,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.32s -30d00m14.30s,0.6461,48.4236,Metric Spacetime Anomaly,15.1,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.89s -30d00m00.39s,0.223,120.5118,Gasious Substrate Schema,30.72,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.84s -30d00m04.18s,0.3135,24.5815,Solenoidal Metric Schema (Iron),59.46,MATCH: WISE J205407.31-300016.6 (G),,
20h54m02.04s -29d59m32.34s,0.3112,111.1648,Solenoidal Metric Schema (Iron),78.91,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.45s -29d59m39.41s,0.2584,2.6003,Gasious Substrate Schema,47.96,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.51s -29d59m56.89s,0.279,68.6321,Gasious Substrate Schema,31.52,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.43s -29d59m57.69s,0.2634,259.2806,Gasious Substrate Schema,46.54,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.32s -30d00m26.90s,0.3291,197.5733,Helical Metric Schema,22.49,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.37s -29d59m37.84s,0.1717,274.9275,Minkowskian Baseline,68.82,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.02s -29d59m48.35s,0.229,13.4305,Gasious Substrate Schema,58.37,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.75s -30d00m35.39s,0.3676,112.2676,Trefoil Metric Schema,17.73,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.90s -29d59m41.92s,0.5218,319.0216,Metric Spacetime Anomaly,71.29,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.86s -29d59m28.44s,0.4836,154.7368,Localized Torsional Inflection,59.93,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.23s -30d00m08.53s,0.2775,171.8655,Gasious Substrate Schema,62.77,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.25s -30d00m21.81s,0.4567,10.8816,Metric Spacetime Anomaly,47.74,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.53s -30d00m28.59s,0.2607,197.5763,Gasious Substrate Schema,25.33,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.94s -30d00m34.08s,0.2498,22.0852,Gasious Substrate Schema,31.57,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.74s -29d59m43.44s,0.2985,0.112,Solenoidal Metric Schema (Iron),59.08,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.27s -30d00m27.76s,0.2076,269.9947,Minkowskian Baseline,34.86,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.32s -29d59m35.04s,0.339,97.0741,Localized Torsional Inflection,70.36,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.70s -30d00m11.67s,0.5278,50.3931,Metric Spacetime Anomaly,20.37,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.56s -30d00m01.99s,0.2738,146.4134,Gasious Substrate Schema,56.91,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.81s -29d59m41.25s,0.4532,102.2131,Metric Spacetime Anomaly,44.89,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.92s -29d59m57.81s,0.2506,4.6898,Gasious Substrate Schema,41.4,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.74s -30d00m21.59s,0.2496,28.3626,Gasious Substrate Schema,59.6,MATCH: WISE J205407.31-300016.6 (G),,
20h54m00.41s -29d59m58.00s,0.224,588.1312,Localized Torsional Inflection,46.14,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.62s -29d59m38.41s,0.2134,35.1389,Minkowskian Baseline,70.79,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.04s -30d00m02.94s,0.5742,218.4955,Metric Spacetime Anomaly,23.84,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.23s -29d59m48.28s,0.3757,36.9768,Trefoil Metric Schema,71.14,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.41s -29d59m35.90s,0.5546,113.7043,Localized Torsional Inflection,62.11,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.48s -30d00m16.48s,0.2345,64.8913,Gasious Substrate Schema,15.01,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.53s -30d00m08.67s,0.2536,9.7817,Gasious Substrate Schema,41.96,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.25s -30d00m15.45s,0.2299,40.9425,Gasious Substrate Schema,13.64,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.89s -29d59m58.45s,0.2811,26.5285,Solenoidal Metric Schema (Iron),40.68,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.26s -30d00m17.47s,0.3385,36.7025,Helical Metric Schema,61.27,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.07s -29d59m36.92s,0.2212,93.4862,Localized Torsional Inflection,66.77,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.62s -30d00m10.46s,0.383,96.8921,Trefoil Metric Schema,20.55,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.67s -30d00m23.82s,1.8854,71.3179,Spacetime Curvature Limit (Black Hole),60.72,MATCH: WISE J205407.31-300016.6 (G),,
20h53m59.74s -30d00m16.75s,0.212,32.4926,Minkowskian Baseline,29.44,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.35s -29d59m54.64s,0.9328,178.1867,Baryonic Metric Substrate,47.67,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.66s -29d59m53.71s,0.1974,75.225,Minkowskian Baseline,35.2,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.00s -29d59m25.45s,0.4275,28.614,Trefoil Metric Schema,63.31,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.79s -30d00m18.17s,0.2279,50.0789,Gasious Substrate Schema,58.77,MATCH: WISE J205407.31-300016.6 (G),,
20h54m00.65s -30d00m26.24s,0.328,105.5477,Helical Metric Schema,39.75,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.68s -29d59m57.51s,0.2158,20.5542,Minkowskian Baseline,31.86,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.42s -29d59m59.71s,0.5787,52.4802,Metric Spacetime Anomaly,28.47,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.19s -29d59m33.51s,0.21,154.0065,Minkowskian Baseline,56.51,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.91s -29d59m59.54s,0.4101,41.6937,Trefoil Metric Schema,31.58,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.64s -30d00m30.65s,0.7638,10.2277,Metric Spacetime Anomaly,14.4,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.36s -30d00m19.63s,0.3048,27.4464,Solenoidal Metric Schema (Iron),11.89,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.91s -29d59m57.60s,0.4496,29.6786,Trefoil Metric Schema,62.92,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.34s -29d59m44.76s,0.2916,86.0948,Solenoidal Metric Schema (Iron),72.11,MATCH: WISE J205407.31-300016.6 (G),,
20h54m01.02s -29d59m51.22s,0.1954,221.8447,Minkowskian Baseline,56.56,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.55s -30d00m03.28s,0.2641,61.6263,Localized Torsional Inflection,34.16,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.29s -29d59m34.77s,0.2395,47.1168,Gasious Substrate Schema,55.84,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.84s -30d00m21.17s,0.5105,1.0873,Metric Spacetime Anomaly,42.5,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.15s -30d00m04.61s,0.3696,8.2854,Trefoil Metric Schema,29.51,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.67s -30d00m12.61s,0.312,36.6126,Solenoidal Metric Schema (Iron),42.21,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.39s -30d00m02.91s,0.2319,79.7212,Gasious Substrate Schema,54.52,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.69s -29d59m52.65s,0.2608,190.6356,Gasious Substrate Schema,52.32,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.20s -30d00m01.64s,1.0113,75.3063,Baryonic Metric Substrate,64.67,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.09s -30d00m04.73s,0.2002,381.9435,Minkowskian Baseline,22.29,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.33s -30d00m15.11s,0.4996,4.1298,Metric Spacetime Anomaly,49.8,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.68s -30d00m19.01s,0.2752,46.2665,Gasious Substrate Schema,28.05,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.79s -29d59m30.67s,0.3241,1.6727,Helical Metric Schema,69.25,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.04s -29d59m49.54s,0.2366,78.9355,Gasious Substrate Schema,48.44,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.92s -30d00m06.28s,0.4882,68.2118,Metric Spacetime Anomaly,58.03,MATCH: WISE J205407.31-300016.6 (G),,
20h53m58.86s -29d59m33.63s,0.2946,8.1009,Solenoidal Metric Schema (Iron),54.96,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.61s -29d59m51.83s,0.9143,347.6343,Baryonic Metric Substrate,62.44,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.01s -30d00m09.98s,0.2223,439.6655,Gasious Substrate Schema,35.31,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.36s -29d59m54.72s,0.3111,57.4001,Solenoidal Metric Schema (Iron),38.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.09s -30d00m06.54s,0.2415,6.4947,Gasious Substrate Schema,49.48,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.04s -29d59m28.31s,0.2489,53.2796,Gasious Substrate Schema,60.74,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.22s -29d59m58.93s,0.5391,75.8073,Localized Torsional Inflection,28.33,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.19s -29d59m54.16s,0.4092,17.0082,Trefoil Metric Schema,32.31,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.92s -30d00m32.25s,0.212,136.1073,Minkowskian Baseline,43.7,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.48s -30d00m04.69s,0.8273,346.6241,Localized Torsional Inflection,54.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.77s -30d00m05.44s,0.3276,4.6196,Helical Metric Schema,46.17,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.08s -30d00m00.27s,0.3169,12.4024,Solenoidal Metric Schema (Iron),26.56,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.35s -30d00m08.39s,0.2073,245.4874,Minkowskian Baseline,51.94,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.78s -29d59m49.73s,0.2403,57.4547,Gasious Substrate Schema,46.14,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.44s -29d59m54.49s,0.2219,129.3146,Gasious Substrate Schema,48.65,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.12s -30d00m04.21s,0.19,19.0499,Minkowskian Baseline,39.47,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.54s -29d59m59.08s,0.2571,342.236,Localized Torsional Inflection,46.87,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.96s -29d59m31.36s,0.291,26.2219,Solenoidal Metric Schema (Iron),78.83,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.92s -30d00m17.47s,0.4324,55.5016,Trefoil Metric Schema,19.3,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.01s -30d00m12.96s,0.3284,79.9511,Helical Metric Schema,46.32,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.97s -29d59m51.95s,0.1754,135.5592,Minkowskian Baseline,38.53,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.44s -29d59m58.44s,0.3974,137.3877,Trefoil Metric Schema,36.61,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m58.91s -29d59m26.24s,0.3026,55.7103,Solenoidal Metric Schema (Iron),62.22,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.07s -30d00m09.67s,0.2399,120.1602,Gasious Substrate Schema,48.09,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.77s -30d00m04.33s,0.1992,325.1341,Minkowskian Baseline,46.68,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.17s -30d00m21.10s,0.6123,208.9952,Metric Spacetime Anomaly,21.12,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m02.22s -29d59m47.19s,0.3926,220.8202,Localized Torsional Inflection,71.61,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m00.02s -29d59m44.94s,0.3849,113.3263,Trefoil Metric Schema,51.84,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.29s -29d59m53.83s,0.3813,74.857,Trefoil Metric Schema,32.46,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.51s -30d00m01.00s,0.3055,27.547,Solenoidal Metric Schema (Iron),25.07,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m59.66s -30d00m28.53s,0.2944,7.6566,Solenoidal Metric Schema (Iron),27.01,MATCH: Gaia DR3 6794571883555481728 (*),,
20h54m01.91s -29d59m41.11s,0.2692,14.021,Gasious Substrate Schema,71.9,MATCH: Gaia DR3 6794571883555481728 (*),,
20h53m57.46s -29d59m43.39s,0.1955,111.9223,Minkowskian Baseline,42.7,MATCH: Gaia DR3 6794571883555481728 (*),,
