ra,dec
16 42 03.56 ,14 00 02.41 
16 41 58.82 ,13 59 20.12 
16 42 02.03 ,13 59 22.35 
16 41 56.25 ,14 00 25.27 
16 42 01.58 ,14 00 40.91 
16 42 01.39 ,14 00 21.37 
16 42 03.47 ,13 59 43.47 
16 41 58.34 ,14 00 05.23 
16 42 03.50 ,13 59 39.23 
16 41 59.93 ,14 00 30.10 
16 42 02.57 ,13 59 09.38 
16 42 00.61 ,13 59 56.04 
16 41 57.75 ,13 59 39.09 
16 41 57.78 ,13 59 53.99 
16 42 00.80 ,14 00 07.50 
16 42 01.84 ,14 00 09.64 
16 42 00.55 ,14 00 12.74 
16 42 00.58 ,13 59 09.57 
16 42 00.77 ,14 00 35.25 
16 42 01.25 ,13 59 40.78 
16 42 02.49 ,14 00 17.87 
16 41 59.49 ,14 00 36.37 
16 42 04.44 ,14 00 07.16 
16 42 02.69 ,14 00 19.61 
16 42 00.53 ,13 59 38.02 
16 42 02.88 ,13 59 32.04 
16 41 57.20 ,13 59 41.94 
16 42 02.51 ,13 59 28.27 
16 42 01.68 ,14 00 20.80 
16 41 59.26 ,13 59 43.85 
16 41 56.27 ,13 59 47.51 
16 42 00.53 ,14 00 41.45 
16 42 03.30 ,14 00 22.27 
16 41 56.81 ,14 00 09.79 
16 41 58.44 ,13 59 41.92 
16 42 01.87 ,14 00 15.92 
16 42 03.79 ,14 00 16.58 
16 41 58.38 ,13 59 13.93 
16 41 57.57 ,14 00 13.73 
16 42 02.88 ,14 00 28.93 
16 23 57.95 ,22 00 01.31 
16 23 58.05 ,22 00 22.77 
16 23 57.55 ,21 59 37.98 
16 23 59.91 ,21 59 35.45 
16 24 02.88 ,21 59 56.05 
16 24 02.85 ,21 59 01.65 
16 24 01.57 ,22 00 07.33 
16 23 59.17 ,21 59 58.07 
16 23 56.09 ,22 00 18.83 
16 24 04.40 ,22 00 29.84 
16 23 59.68 ,21 59 26.27 
16 23 58.37 ,22 00 26.17 
16 24 03.13 ,22 00 35.16 
16 23 58.21 ,21 59 56.15 
16 23 59.45 ,21 59 28.51 
16 23 59.07 ,21 59 46.51 
16 23 57.12 ,22 00 08.19 
16 24 00.90 ,22 00 25.40 
16 23 57.28 ,22 00 08.68 
16 23 59.08 ,22 00 00.61 
16 24 03.02 ,21 59 53.79 
16 24 02.89 ,22 00 23.88 
16 23 59.52 ,21 59 58.62 
16 24 02.30 ,22 00 28.36 
16 24 03.10 ,21 59 58.99 
16 24 03.55 ,21 59 57.01 
16 24 02.13 ,21 59 22.31 
16 24 05.22 ,22 00 08.36 
16 24 01.32 ,21 59 32.92 
16 23 57.73 ,22 00 44.87 
16 23 55.34 ,22 00 09.43 
16 23 58.42 ,21 58 53.60 
16 24 00.96 ,21 59 44.75 
16 23 58.59 ,22 00 18.89 
16 24 02.22 ,21 59 33.50 
16 24 04.97 ,22 00 16.85 
16 23 58.93 ,22 00 28.95 
16 24 02.29 ,22 00 30.31 
16 23 57.17 ,21 59 30.20 
16 23 59.73 ,21 59 32.30 
16 23 56.06 ,22 00 10.79 
16 23 59.77 ,21 59 42.52 
16 24 00.32 ,21 59 25.34 
16 24 02.17 ,22 00 25.97 
16 24 00.19 ,22 00 29.80 
16 24 03.80 ,22 00 25.11 
16 24 04.55 ,22 00 08.01 
16 23 57.78 ,22 00 12.56 
16 24 01.04 ,21 59 25.15 
16 23 57.04 ,21 59 15.86 
16 24 01.57 ,21 59 43.29 
16 23 55.58 ,21 59 38.51 
16 24 00.82 ,21 59 14.12 
16 24 01.43 ,22 00 06.34 
16 23 59.14 ,21 59 57.41 
16 23 57.00 ,21 59 40.13 
16 23 59.07 ,22 00 47.37 
16 23 59.09 ,21 59 55.07 
16 24 01.91 ,22 00 30.54 
16 23 58.01 ,22 00 46.11 
16 24 01.68 ,21 59 45.85 
16 23 56.38 ,22 00 36.14 
16 23 57.43 ,21 59 04.78 
16 23 59.20 ,22 00 33.15 
16 23 59.60 ,22 00 48.83 
16 24 00.42 ,21 59 22.40 
16 23 56.19 ,21 59 57.17 
16 23 59.42 ,22 00 39.35 
16 24 02.15 ,22 00 28.11 
16 24 03.11 ,21 59 43.75 
16 24 03.13 ,22 00 27.19 
16 24 00.30 ,22 00 54.19 
16 24 04.12 ,22 00 30.28 
16 24 00.81 ,22 00 17.18 
16 24 01.21 ,21 59 19.78 
16 24 02.78 ,22 00 43.89 
16 23 56.50 ,21 59 43.68 
16 23 58.06 ,21 58 54.88 
16 23 59.08 ,22 00 20.65 
16 23 59.40 ,22 00 24.50 
16 24 00.86 ,22 00 06.87 
16 24 00.90 ,21 58 58.60 
16 24 01.21 ,21 59 01.87 
16 24 00.32 ,21 59 35.62 
16 23 56.77 ,22 00 08.54 
16 24 04.67 ,22 00 00.36 
16 24 01.45 ,21 59 17.81 
16 23 59.68 ,21 59 01.01 
16 24 01.65 ,21 59 50.56 
16 24 01.79 ,21 59 08.04 
16 24 02.62 ,21 59 42.36 
16 23 58.84 ,22 00 09.25 
16 24 01.32 ,21 59 48.98 
16 24 00.84 ,21 59 39.52 
16 23 59.24 ,21 59 59.98 
16 24 00.12 ,21 59 35.16 
16 24 03.36 ,21 59 56.71 
16 23 57.55 ,21 59 08.46 
16 23 58.08 ,22 00 46.56 
16 23 59.98 ,21 59 58.90 
16 24 00.33 ,21 59 28.31 
16 23 57.81 ,22 00 51.58 
16 23 57.12 ,21 59 22.78 
16 24 00.73 ,22 00 32.58 
16 24 02.66 ,22 00 59.73 
16 24 03.21 ,21 59 58.17 
16 23 59.98 ,22 00 25.94 
16 24 04.36 ,22 00 13.32 
16 24 00.40 ,21 59 34.43 
16 24 02.54 ,22 01 05.40 
16 24 01.68 ,21 59 02.58 
16 23 59.32 ,22 01 04.32 
16 23 59.04 ,22 00 47.29 
16 23 55.29 ,22 00 02.20 
16 23 58.93 ,21 59 43.05 
16 23 58.79 ,22 00 53.51 
16 23 55.85 ,22 00 23.98 
16 23 55.27 ,21 59 39.33 
16 24 00.06 ,22 00 48.85 
16 23 59.76 ,21 59 24.36 
16 24 00.39 ,22 00 32.37 
16 23 55.73 ,22 00 08.60 
16 23 59.96 ,22 00 27.72 
16 24 03.10 ,22 00 10.83 
16 24 03.83 ,21 59 41.33 
16 23 57.73 ,22 00 22.63 
16 24 01.84 ,22 00 40.38 
16 23 58.43 ,21 58 57.53 
16 23 58.05 ,22 00 51.20 
16 24 01.94 ,21 59 44.55 
16 23 60.00 ,22 00 10.19 
16 24 00.36 ,21 58 59.04 
16 23 58.18 ,21 59 45.56 
16 24 03.76 ,21 59 44.14 
16 24 03.90 ,22 00 05.79 
16 23 57.90 ,22 00 36.03 
16 24 01.27 ,21 59 09.59 
16 24 00.64 ,21 58 45.29 
16 24 01.03 ,22 00 32.03 
16 23 59.50 ,22 00 47.13 
16 23 58.42 ,21 59 15.99 
16 24 01.52 ,21 59 23.60 
16 24 02.31 ,22 00 57.37 
16 23 59.61 ,22 00 14.26 
16 24 03.79 ,21 59 47.54 
16 24 03.83 ,22 00 29.31 
16 24 03.43 ,22 00 11.66 
16 24 00.41 ,21 59 07.06 
16 24 02.53 ,22 00 56.13 
16 24 04.68 ,21 59 53.18 
16 24 04.29 ,21 59 47.48 
16 24 02.07 ,22 00 40.17 
16 23 55.68 ,22 00 02.05 
16 23 59.23 ,22 00 25.22 
16 23 58.31 ,21 59 13.83 
16 24 03.40 ,22 00 29.20 
16 24 02.08 ,22 01 03.20 
16 24 02.04 ,22 00 52.20 
16 24 02.41 ,21 59 38.87 
16 23 56.14 ,21 59 54.27 
16 23 55.71 ,22 00 06.84 
16 23 59.71 ,22 00 59.61 
16 23 56.48 ,21 59 19.38 
16 24 01.37 ,21 59 22.01 
16 24 00.17 ,22 00 47.05 
16 24 02.72 ,21 59 58.23 
16 24 01.25 ,22 00 28.12 
16 23 57.31 ,22 00 05.84 
16 24 04.68 ,21 59 55.28 
16 23 59.25 ,21 59 37.61 
16 23 59.12 ,22 00 08.35 
16 23 59.26 ,22 01 12.97 
16 24 01.35 ,22 00 05.44 
16 24 00.71 ,22 00 42.09 
16 24 03.79 ,22 00 24.47 
16 23 58.98 ,22 00 49.15 
16 23 58.70 ,22 01 07.47 
16 24 00.69 ,21 58 53.65 
16 23 59.74 ,21 59 03.43 
16 23 59.72 ,21 59 23.87 
16 24 04.94 ,21 59 51.55 
16 23 57.30 ,21 59 02.95 
16 24 00.20 ,21 59 27.00 
16 23 57.30 ,21 59 18.64 
16 23 58.20 ,22 00 34.64 
16 24 03.14 ,22 00 29.97 
16 23 58.66 ,22 00 21.70 
16 24 03.24 ,22 00 16.41 
16 24 00.80 ,22 00 00.53 
16 24 00.16 ,22 01 05.56 
16 24 01.37 ,22 00 29.24 
16 24 01.11 ,21 58 56.80 
16 24 03.18 ,22 00 57.14 
16 23 58.85 ,21 59 47.15 
16 24 03.55 ,21 59 41.27 
16 24 00.73 ,21 59 26.20 
16 23 58.24 ,22 00 34.09 
16 23 58.28 ,21 59 47.27 
16 23 56.88 ,22 00 25.93 
16 23 59.45 ,21 59 36.24 
16 23 58.61 ,21 59 54.80 
16 23 59.83 ,22 00 15.51 
16 23 59.50 ,21 58 59.06 
16 23 55.08 ,22 00 22.43 
16 23 57.67 ,21 59 16.86 
16 24 02.53 ,22 00 13.91 
16 24 01.03 ,21 59 01.92 
16 24 03.47 ,21 59 20.88 
16 23 56.23 ,22 00 50.10 
16 23 58.22 ,21 59 03.24 
16 24 04.08 ,21 59 57.04 
16 23 55.61 ,22 00 38.61 
16 23 58.36 ,21 59 56.30 
16 24 04.36 ,21 59 49.45 
16 23 58.20 ,21 59 37.56 
16 24 00.55 ,21 59 52.54 
16 24 01.33 ,21 59 48.12 
16 24 00.65 ,22 00 32.46 
16 24 00.32 ,22 00 40.07 
16 23 58.80 ,21 58 52.75 
16 23 59.79 ,21 59 25.18 
16 24 01.24 ,22 00 22.19 
16 23 58.73 ,21 59 59.06 
16 23 58.90 ,22 01 01.67 
16 23 56.54 ,21 59 37.52 
16 24 01.04 ,22 00 53.38 
16 24 01.28 ,22 00 18.72 
16 24 03.50 ,22 00 40.19 
16 24 00.06 ,22 00 35.58 
16 24 00.38 ,22 00 49.85 
16 23 59.16 ,22 00 43.42 
16 24 02.94 ,21 59 20.71 
16 23 58.80 ,21 59 17.55 
16 24 02.93 ,21 59 50.32 
16 23 57.20 ,21 59 56.02 
16 23 56.11 ,21 59 21.01 
16 23 59.98 ,21 59 31.20 
16 23 57.47 ,22 00 30.19 
16 23 59.86 ,22 01 13.42 
16 23 57.87 ,21 58 55.04 
16 24 04.20 ,21 59 10.08 
16 24 00.51 ,21 59 22.07 
16 24 04.45 ,21 59 44.95 
16 24 02.22 ,21 59 28.47 
16 23 56.60 ,22 00 16.48 
16 23 56.39 ,22 00 17.24 
16 23 59.75 ,22 00 36.58 
16 24 03.51 ,22 00 05.67 
16 23 59.28 ,21 59 22.88 
16 24 03.96 ,21 59 42.10 
16 24 01.48 ,21 59 20.35 
16 24 02.26 ,21 59 55.66 
16 23 56.84 ,22 00 00.90 
16 24 00.63 ,21 58 51.37 
16 23 58.48 ,22 00 41.93 
16 24 00.85 ,22 00 05.21 
16 23 57.81 ,22 00 25.53 
16 23 57.21 ,21 59 27.69 
16 23 57.93 ,22 00 23.88 
16 23 58.43 ,21 59 00.27 
16 24 01.25 ,21 59 07.18 
16 24 00.07 ,21 59 16.75 
16 23 58.68 ,21 59 45.31 
16 23 57.79 ,22 00 33.17 
16 24 02.09 ,21 59 49.67 
16 23 56.18 ,21 59 25.02 
16 24 01.22 ,21 59 58.61 
16 23 59.24 ,21 59 50.65 
16 23 56.95 ,22 00 43.52 
16 24 02.92 ,22 00 34.85 
16 23 58.45 ,21 59 47.87 
16 23 55.63 ,21 59 54.20 
16 23 59.56 ,22 01 08.38 
16 24 00.55 ,22 00 38.96 
16 23 55.53 ,21 59 42.54 
16 24 01.70 ,22 00 47.98 
16 24 01.36 ,21 59 08.24 
16 24 01.24 ,22 00 52.00 
16 23 55.48 ,21 59 23.96 
16 24 01.14 ,21 59 05.87 
16 23 58.08 ,22 00 43.57 
16 24 04.95 ,22 00 12.30 
16 24 04.82 ,21 59 55.22 
16 23 56.27 ,22 00 05.25 
16 24 02.01 ,21 59 51.15 
16 23 58.69 ,21 59 07.19 
16 24 01.02 ,21 59 34.11 
16 23 57.01 ,22 00 13.13 
16 24 01.38 ,21 59 07.34 
16 24 03.12 ,21 59 59.69 
16 24 04.81 ,22 00 35.78 
16 24 01.07 ,22 00 23.09 
16 24 04.93 ,21 59 59.19 
16 24 02.66 ,22 00 37.84 
16 23 58.96 ,21 59 55.31 
16 24 01.30 ,21 58 56.06 
16 23 58.22 ,21 59 40.11 
16 23 56.04 ,22 00 07.09 
16 24 00.01 ,21 59 57.77 
16 23 56.30 ,22 00 51.01 
16 24 02.29 ,21 59 31.82 
16 24 01.94 ,22 00 56.51 
16 23 56.64 ,21 59 56.05 
16 24 00.67 ,22 01 05.44 
16 24 02.42 ,21 59 37.04 
16 24 00.08 ,22 00 59.75 
16 23 56.17 ,21 59 54.74 
16 24 04.60 ,21 59 51.61 
16 24 00.13 ,21 59 15.16 
16 24 02.12 ,22 00 03.94 
16 23 57.32 ,21 59 58.25 
16 24 01.97 ,22 00 27.31 
16 24 01.26 ,21 59 48.29 
16 23 58.85 ,22 00 17.98 
16 23 58.24 ,21 59 44.67 
16 23 58.83 ,22 00 42.75 
16 24 03.69 ,21 59 30.37 
16 24 04.31 ,22 00 19.20 
16 24 00.12 ,22 00 58.21 
16 23 58.80 ,21 59 49.03 
16 24 02.67 ,22 01 06.34 
16 24 00.33 ,21 59 50.04 
16 24 00.33 ,22 01 00.92 
16 23 59.05 ,21 59 16.75 
16 23 56.58 ,22 00 40.07 
16 24 03.51 ,22 00 41.59 
16 24 04.06 ,21 59 24.40 
16 24 04.07 ,22 00 15.92 
16 24 00.65 ,21 58 56.63 
16 23 58.91 ,21 59 48.86 
16 23 57.54 ,22 00 02.49 
16 23 58.20 ,22 00 52.49 
16 23 56.06 ,22 00 01.87 
16 23 57.44 ,21 59 35.37 
16 24 02.46 ,21 59 48.82 
16 24 03.58 ,21 59 10.65 
16 24 01.82 ,22 01 01.68 
16 23 59.76 ,21 59 16.86 
16 23 57.56 ,22 00 02.63 
16 24 02.94 ,21 58 57.94 
16 23 55.59 ,22 00 01.82 
16 23 58.24 ,22 00 13.29 
16 24 00.73 ,22 00 40.21 
16 23 58.73 ,22 00 14.20 
16 24 02.80 ,22 00 22.44 
16 23 59.60 ,21 59 27.92 
16 23 59.07 ,22 00 33.50 
16 24 01.25 ,21 59 34.02 
16 24 00.67 ,21 59 37.41 
16 23 57.00 ,21 59 39.22 
16 24 00.15 ,21 59 30.04 
16 24 00.37 ,22 00 41.07 
16 24 00.64 ,21 59 13.11 
16 24 03.02 ,21 59 53.39 
16 23 55.89 ,22 00 26.84 
16 24 03.15 ,21 59 23.30 
16 24 01.00 ,21 58 53.79 
16 23 57.61 ,22 00 53.84 
16 24 01.78 ,22 00 22.81 
16 23 58.62 ,22 00 56.25 
16 24 02.25 ,21 59 22.11 
16 23 57.04 ,21 59 42.40 
16 24 02.98 ,21 59 05.46 
16 23 59.22 ,21 59 19.91 
16 24 00.75 ,21 59 08.90 
16 24 04.23 ,21 59 45.08 
16 23 58.99 ,22 00 23.56 
16 24 02.57 ,22 00 25.27 
16 24 03.20 ,21 59 55.11 
16 23 57.98 ,22 01 07.67 
16 23 58.59 ,21 59 45.02 
16 23 59.15 ,21 59 03.23 
16 23 55.78 ,22 00 05.83 
16 23 57.15 ,21 59 56.06 
16 24 02.20 ,21 59 01.81 
16 23 57.20 ,22 00 43.01 
16 24 04.01 ,22 00 13.63 
16 23 59.42 ,22 00 01.61 
16 24 03.09 ,21 59 42.81 
16 24 01.21 ,22 00 08.11 
16 23 55.83 ,21 59 47.44 
16 23 58.79 ,21 59 27.80 
16 23 59.44 ,21 59 41.81 
16 24 04.58 ,22 00 22.47 
16 24 01.32 ,22 00 20.23 
16 24 04.89 ,21 59 33.78 
16 24 02.42 ,21 59 09.90 
16 24 01.97 ,21 59 52.80 
16 24 01.28 ,21 59 02.94 
16 23 59.85 ,22 00 59.13 
16 24 00.54 ,22 00 19.19 
16 24 00.92 ,21 59 16.51 
16 24 02.02 ,21 59 32.22 
16 24 03.96 ,21 59 49.46 
16 24 00.58 ,21 59 38.08 
16 24 03.79 ,22 00 29.92 
16 23 57.75 ,21 59 43.31 
16 24 00.43 ,21 59 35.68 
16 24 01.22 ,22 00 48.02 
16 23 55.13 ,21 59 51.43 
16 23 59.21 ,22 00 22.94 
16 24 01.87 ,22 00 01.98 
16 24 00.14 ,21 59 50.54 
16 24 03.00 ,22 00 08.41 
16 24 01.04 ,22 00 14.28 
16 23 55.62 ,21 59 26.16 
16 24 03.60 ,22 00 14.25 
16 24 01.30 ,22 00 12.28 
16 24 01.56 ,21 59 15.32 
16 24 00.61 ,21 59 54.69 
16 24 00.55 ,21 59 47.58 
16 24 00.62 ,22 00 29.25 
16 23 58.29 ,21 59 18.05 
16 24 02.26 ,22 00 34.16 
16 23 59.02 ,21 59 36.22 
16 23 56.20 ,22 00 11.72 
16 23 59.88 ,21 59 25.01 
16 24 00.97 ,22 00 01.71 
18 06 00.99 ,-42 59 19.39 
18 06 02.61 ,-42 59 53.84 
18 05 57.84 ,-43 00 16.40 
18 05 58.14 ,-42 59 48.95 
18 05 57.03 ,-42 59 38.67 
18 06 02.55 ,-42 59 51.07 
18 06 00.50 ,-42 59 31.17 
18 05 57.13 ,-43 00 29.73 
18 05 58.26 ,-42 59 46.08 
18 06 03.13 ,-42 59 31.47 
18 06 02.17 ,-43 00 25.31 
18 06 00.14 ,-43 00 04.38 
18 06 01.30 ,-42 59 37.07 
18 05 57.98 ,-43 00 34.97 
18 06 00.51 ,-42 59 23.20 
18 05 59.75 ,-42 59 12.16 
18 06 01.54 ,-43 00 50.24 
18 06 02.75 ,-42 59 53.47 
18 06 02.15 ,-42 59 51.93 
18 06 01.22 ,-43 00 12.79 
18 06 00.77 ,-43 00 07.14 
18 05 57.44 ,-43 00 27.31 
18 05 57.87 ,-43 00 10.49 
18 05 55.78 ,-42 59 49.14 
18 06 01.60 ,-43 00 28.34 
18 05 57.57 ,-42 59 55.81 
18 06 04.12 ,-42 59 55.57 
18 05 58.48 ,-42 59 42.14 
18 05 57.46 ,-43 00 20.26 
18 05 58.06 ,-42 59 37.06 
18 06 00.47 ,-42 59 23.77 
18 05 56.44 ,-42 59 21.10 
18 05 59.36 ,-43 00 41.33 
18 06 00.79 ,-42 59 27.04 
18 05 59.18 ,-43 00 00.45 
18 06 01.39 ,-42 59 51.73 
18 06 03.40 ,-42 59 48.07 
18 06 02.70 ,-43 00 43.20 
18 05 57.86 ,-42 59 55.00 
18 06 00.43 ,-43 00 34.79 
18 05 58.18 ,-43 00 16.89 
18 05 57.79 ,-42 59 55.06 
18 06 03.51 ,-43 00 31.67 
18 05 59.71 ,-43 00 50.51 
18 05 57.58 ,-43 00 29.46 
18 06 02.05 ,-42 59 42.20 
18 05 56.17 ,-42 59 28.92 
18 05 57.70 ,-42 59 27.47 
18 06 00.84 ,-43 00 20.63 
18 05 58.16 ,-43 00 02.29 
18 05 58.32 ,-42 59 57.60 
18 06 01.49 ,-43 00 08.15 
18 05 59.28 ,-42 59 49.85 
18 05 58.60 ,-42 59 35.68 
18 05 59.10 ,-42 59 07.27 
18 05 58.72 ,-42 59 23.12 
18 05 59.96 ,-43 00 02.49 
18 05 59.32 ,-42 59 19.03 
18 06 02.01 ,-42 59 55.48 
18 05 58.97 ,-43 00 45.70 
18 06 04.16 ,-42 59 54.81 
18 05 57.89 ,-43 00 48.34 
18 05 55.77 ,-42 59 49.77 
18 06 00.46 ,-43 00 02.85 
18 06 00.47 ,-43 00 17.74 
18 06 03.27 ,-43 00 16.44 
18 05 59.41 ,-43 00 23.67 
18 05 56.37 ,-42 59 52.95 
18 06 00.45 ,-42 59 45.30 
18 06 01.49 ,-43 00 12.68 
18 05 56.80 ,-42 59 54.29 
18 05 59.33 ,-42 59 13.28 
18 05 59.92 ,-42 59 49.43 
18 05 59.71 ,-42 59 20.11 
18 06 01.61 ,-42 59 35.37 
18 06 00.53 ,-43 00 19.99 
18 06 00.73 ,-42 59 22.46 
18 05 60.00 ,-43 00 26.94 
18 05 55.89 ,-43 00 20.12 
18 05 59.75 ,-43 00 11.51 
18 05 58.19 ,-42 59 51.90 
18 05 56.93 ,-42 59 37.02 
18 05 56.61 ,-43 00 24.11 
18 05 59.69 ,-42 59 57.68 
18 05 56.52 ,-43 00 26.59 
18 05 58.64 ,-42 59 27.01 
18 05 58.58 ,-42 59 56.70 
18 05 56.85 ,-42 59 57.35 
18 05 57.03 ,-42 59 38.66 
18 06 03.04 ,-42 59 13.45 
18 06 01.25 ,-42 59 40.30 
18 06 04.32 ,-42 59 43.10 
18 06 00.39 ,-43 00 28.25 
18 05 57.14 ,-42 59 43.46 
18 05 57.24 ,-42 59 26.62 
18 06 03.30 ,-43 00 19.32 
18 06 01.17 ,-43 00 05.12 
18 05 56.80 ,-43 00 24.84 
18 06 01.47 ,-43 00 23.19 
18 06 03.50 ,-43 00 36.12 
18 06 02.42 ,-42 59 34.61 
18 05 59.50 ,-43 00 44.05 
18 05 58.37 ,-42 59 41.82 
18 05 59.51 ,-43 00 42.22 
18 05 57.98 ,-42 59 48.42 
18 05 58.09 ,-43 00 42.42 
18 06 00.69 ,-43 00 17.44 
18 06 02.92 ,-43 00 30.92 
18 06 04.36 ,-42 59 36.97 
18 05 58.43 ,-43 00 42.96 
18 05 57.21 ,-43 00 19.76 
18 05 59.67 ,-42 59 37.71 
18 06 02.18 ,-42 59 14.31 
18 06 02.35 ,-42 59 51.26 
18 06 01.66 ,-42 59 09.78 
18 05 59.18 ,-43 00 16.24 
18 05 58.34 ,-42 59 27.76 
18 06 01.28 ,-43 00 38.04 
18 06 02.02 ,-43 00 04.22 
18 05 58.68 ,-42 59 57.47 
18 06 01.67 ,-43 00 02.40 
18 05 58.62 ,-43 00 38.49 
18 05 56.66 ,-43 00 26.19 
18 06 00.22 ,-42 59 24.94 
18 05 57.70 ,-43 00 05.88 
18 06 00.41 ,-42 59 29.56 
18 05 59.26 ,-42 59 25.75 
18 05 55.92 ,-43 00 24.53 
18 05 56.44 ,-43 00 21.63 
18 06 01.33 ,-43 00 26.86 
18 05 59.30 ,-42 59 54.41 
18 06 00.72 ,-42 59 55.99 
18 06 02.53 ,-42 59 30.36 
18 06 00.05 ,-42 59 11.01 
18 05 57.33 ,-43 00 00.45 
18 05 59.04 ,-43 00 10.94 
18 05 59.18 ,-42 59 47.86 
18 05 57.29 ,-42 59 59.11 
18 06 04.85 ,-43 00 13.38 
18 06 04.21 ,-43 00 34.19 
18 06 02.47 ,-43 00 13.79 
18 06 01.69 ,-43 00 44.82 
18 05 58.99 ,-42 59 54.85 
18 05 58.93 ,-43 00 08.87 
18 05 59.73 ,-43 00 01.84 
18 06 00.57 ,-43 00 31.33 
18 06 01.55 ,-43 00 10.79 
18 06 02.41 ,-43 00 19.31 
18 05 57.54 ,-42 59 13.20 
18 05 58.30 ,-42 59 07.59 
18 06 01.48 ,-43 00 29.58 
18 05 57.90 ,-42 59 13.51 
18 06 02.73 ,-42 59 41.45 
18 05 59.25 ,-43 00 31.64 
18 05 56.92 ,-43 00 39.68 
18 06 00.34 ,-43 00 26.25 
18 06 04.26 ,-42 59 43.36 
18 06 04.04 ,-42 59 42.33 
18 06 00.21 ,-43 00 22.75 
18 06 04.20 ,-43 00 07.12 
18 05 58.73 ,-42 59 52.17 
18 06 00.36 ,-42 59 17.09 
18 06 03.04 ,-43 00 34.51 
18 06 02.27 ,-42 59 25.77 
18 05 59.75 ,-42 59 03.69 
18 05 56.79 ,-43 00 15.42 
18 06 00.98 ,-43 00 26.00 
18 06 03.31 ,-43 00 28.65 
18 06 03.09 ,-43 00 28.77 
18 05 59.36 ,-42 59 20.80 
18 05 57.83 ,-42 59 20.35 
18 06 02.80 ,-42 59 17.31 
18 05 59.94 ,-43 00 34.52 
18 05 57.61 ,-42 59 35.28 
18 06 04.18 ,-43 00 28.75 
18 06 04.71 ,-43 00 23.64 
18 06 00.28 ,-42 59 08.08 
18 05 59.68 ,-42 59 27.08 
18 06 02.51 ,-43 00 33.77 
18 05 58.40 ,-43 00 42.68 
18 06 02.32 ,-43 00 05.40 
18 06 03.68 ,-42 59 19.75 
18 05 58.01 ,-42 59 24.25 
18 06 04.55 ,-42 59 36.05 
18 06 01.52 ,-43 00 25.88 
18 06 03.09 ,-42 59 43.06 
18 06 01.02 ,-43 00 12.49 
18 05 58.82 ,-43 00 41.74 
18 05 58.87 ,-43 00 06.63 
18 06 03.47 ,-43 00 12.21 
18 05 58.28 ,-42 59 17.60 
18 06 02.56 ,-43 00 38.51 
18 05 57.27 ,-43 00 29.27 
18 05 57.29 ,-43 00 40.28 
18 05 58.47 ,-42 59 39.56 
18 05 59.50 ,-43 00 07.49 
18 06 00.63 ,-43 00 25.62 
18 05 56.29 ,-43 00 04.57 
18 05 58.29 ,-43 00 00.31 
18 06 00.93 ,-42 59 50.97 
18 06 00.67 ,-43 00 27.68 
18 05 58.82 ,-42 59 49.49 
18 06 01.31 ,-42 59 57.53 
18 06 04.35 ,-43 00 18.60 
18 06 02.83 ,-42 59 54.38 
18 05 58.24 ,-43 00 32.95 
18 06 02.41 ,-42 59 42.28 
18 05 56.44 ,-42 59 39.04 
18 05 55.95 ,-42 59 45.71 
18 05 59.39 ,-43 00 33.04 
18 06 01.10 ,-42 59 58.00 
18 05 57.12 ,-42 59 38.47 
18 05 58.74 ,-43 00 08.22 
18 05 58.78 ,-42 59 47.40 
18 05 58.03 ,-43 00 44.11 
18 06 00.90 ,-43 00 09.51 
18 05 58.74 ,-43 00 02.09 
18 06 03.72 ,-42 59 28.14 
18 06 00.93 ,-43 00 29.58 
18 06 03.01 ,-43 00 11.29 
18 06 01.76 ,-42 59 24.77 
18 05 58.96 ,-43 00 03.30 
18 06 01.09 ,-42 59 42.25 
18 05 55.95 ,-42 59 57.21 
18 05 59.99 ,-42 59 17.94 
18 06 03.11 ,-42 59 27.91 
18 05 56.09 ,-43 00 01.57 
18 05 59.57 ,-43 00 08.98 
18 05 56.88 ,-43 00 38.50 
18 05 57.07 ,-42 59 39.38 
18 05 58.01 ,-42 59 29.21 
18 05 59.30 ,-43 00 01.96 
18 05 59.67 ,-43 00 04.76 
18 06 01.74 ,-42 59 36.88 
18 06 01.69 ,-42 59 37.79 
18 06 02.04 ,-43 00 45.14 
18 05 55.13 ,-43 00 13.33 
18 05 57.74 ,-42 59 42.81 
18 06 02.16 ,-42 59 08.30 
18 06 01.23 ,-43 00 12.35 
18 05 57.83 ,-43 00 13.35 
18 05 58.75 ,-42 59 14.21 
18 05 59.52 ,-42 59 21.77 
18 06 03.90 ,-43 00 35.39 
18 05 56.41 ,-42 59 32.39 
18 05 57.53 ,-42 59 38.89 
18 06 01.99 ,-43 00 29.92 
18 06 02.77 ,-43 00 43.51 
18 05 58.55 ,-43 00 02.74 
18 06 01.23 ,-43 00 34.29 
18 05 55.67 ,-42 59 32.14 
18 05 59.68 ,-43 00 30.35 
18 06 04.92 ,-42 59 50.13 
18 05 57.48 ,-42 59 26.01 
18 05 58.19 ,-42 59 25.95 
18 05 59.69 ,-42 59 30.23 
18 06 05.05 ,-43 00 03.14 
18 05 58.02 ,-42 59 27.51 
18 06 00.23 ,-42 59 44.98 
18 05 56.17 ,-42 59 45.82 
18 06 02.62 ,-43 00 15.23 
18 06 01.72 ,-43 00 36.08 
18 06 02.25 ,-42 59 34.70 
18 06 00.51 ,-42 59 23.28 
